Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [60] defineNativeGetter     [84] isObjType               [4] runFile
  [48] defineNativeType       [89] isObjType             [120] scanToken
 [104] emitByte               [88] isObjType             [121] skipWhitespace
 [124] emitBytes              [95] isObjType             [164] startLoop
 [126] emitConstant          [119] makeToken             [115] startPhrase
 [144] emitJump               [24] markArray              [45] statement
 [150] emitLoop              [139] markInitialized        [55] string
 [151] emitReturn             [21] markObject            [133] string
 [152] endCompiler            [18] markRoots               [8] stringifyValue
 [153] endLoop                [17] markTable              [85] stringifyValueToBuffer
 [145] endScope               [20] markValue              [19] sweep
  [66] expression            [103] match                 [165] syntheticToken
  [46] expressionStatement   [107] my_strdup              [94] tableDelete
  [53] extractInterpolationString [63] newBlockNode       [82] tableFindString
 [112] finalizePhrase         [69] newChainNode          [116] tableGet
  [86] findEntry              [70] newForNode              [7] tableRemoveWhite
  [79] flattenString          [71] newFunction            [30] tableSet
  [47] forStatement           [72] newIfNode              [15] takeString
 [154] freeChunk              [64] newInterpolationNode   [14] traceReferences
  [38] freeNode               [54] newLiteralNode         [97] valueToNum
  [57] freeNodeArray          [73] newModule              [91] valueToNum
  [25] freeObject             [42] newMultiFunction        [9] valueToString
  [23] freeObjects            [39] newNative              [90] valuesEqual
 [155] freeSignatureTable    [100] newNode                [62] variable
 [123] freeTable              [74] newRange              [166] walkNode
 [113] freeTrieNode           [75] newRangeNode          [105] writeChunk
  [22] freeVM                 [76] newSingleExprNode      [56] writeNodeArray
 [156] freeValueArray         [51] newType               [132] writeValueArray
  [67] generateCode           [61] newVariableNode         [2] <cycle 1>
 [118] getRule               [135] numToValue             [36] <cycle 2>
 [146] getSignatureTrie       [93] numToValue             [34] <cycle 3>
